time,N9
3622,-43.16
3623,-41.55
3624,-40.00
3625,-38.53
3626,-37.14
3627,-35.86
3628,-34.68
3629,-33.62
3630,-32.68
3631,-31.87
3632,-31.21
3633,-30.68
3634,-30.30
3635,-30.08
3636,-30.00
3637,-30.08
3638,-30.30
3639,-30.68
3640,-31.21
3641,-31.87
3642,-32.68
3643,-33.62
3644,-34.68
3645,-35.86
3646,-37.14
3647,-38.53
3648,-40.00
3649,-41.55
3650,-43.16
3651,-44.82
3652,-46.53
3653,-48.26
3654,-50.00
3655,-51.74
3656,-53.47
3657,-55.18
3658,-56.84
3659,-58.45
3660,-60.00
3661,-61.47
3662,-62.86
3663,-64.14
3664,-65.32
3665,-66.38
3666,-67.32
3667,-68.13
3668,-68.79
3669,-69.32
3670,-69.70
3671,-69.92
3672,-70.00
3673,-69.92
3674,-69.70
3675,-69.32
3676,-68.79
3677,-68.13
3678,-67.32
3679,-66.38
3680,-65.32
3681,-64.14
3682,-62.86
3683,-61.47
3684,-60.00
3685,-58.45
3686,-56.84
3687,-55.18
3688,-53.47
3689,-51.74
3690,-50.00
3691,-48.26
3692,-46.53
3693,-44.82
3694,-43.16
3695,-41.55
3696,-40.00
3697,-38.53
3698,-37.14
3699,-35.86
3700,-34.68
3701,-33.62
3702,-32.68
3703,-31.87
3704,-31.21
3705,-30.68
3706,-30.30
3707,-30.08
3708,-30.00
3709,-30.08
3710,-30.30
3711,-30.68
3712,-31.21
3713,-31.87
3714,-32.68
3715,-33.62
3716,-34.68
3717,-35.86
3718,-37.14
3719,-38.53
3720,-40.00
3721,-41.55
3722,-43.16
3723,-44.82
3724,-46.53
3725,-48.26
3726,-50.00
3727,-51.74
3728,-53.47
3729,-55.18
3730,-56.84
3731,-58.45
3732,-60.00
3733,-61.47
3734,-62.86
3735,-64.14
3736,-65.32
3737,-66.38
3738,-67.32
3739,-68.13
3740,-68.79
3741,-69.32
3742,-69.70
3743,-69.92
3744,-70.00
3745,-69.92
3746,-69.70
3747,-69.32
3748,-68.79
3749,-68.13
3750,-67.32
3751,-66.38
3752,-65.32
3753,-64.14
3754,-62.86
3755,-61.47
3756,-60.00
3757,-58.45
3758,-56.84
3759,-55.18
3760,-53.47
3761,-51.74
3762,-50.00
3763,-48.26
3764,-46.53
3765,-44.82
3766,-43.16
3767,-41.55
3768,-40.00
3769,-38.53
3770,-37.14
3771,-35.86
3772,-34.68
3773,-33.62
3774,-32.68
3775,-31.87
3776,-31.21
3777,-30.68
3778,-30.30
3779,-30.08
3780,-30.00
3781,-30.08
3782,-30.30
3783,-30.68
3784,-31.21
3785,-31.87
3786,-32.68
3787,-33.62
3788,-34.68
3789,-35.86
3790,-37.14
3791,-38.53
3792,-40.00
3793,-41.55
3794,-43.16
3795,-44.82
3796,-46.53
3797,-48.26
3798,-50.00
3799,-51.74
3800,-53.47
3801,-55.18
3802,-56.84
3803,-58.45
3804,-60.00
3805,-61.47
3806,-62.86
3807,-64.14
3808,-65.32
3809,-66.38
3810,-67.32
3811,-68.13
3812,-68.79
3813,-69.32
3814,-69.70
3815,-69.92
3816,-70.00
3817,-69.92
3818,-69.70
3819,-69.32
3820,-68.79
3821,-68.13
3822,-67.32
3823,-66.38
3824,-65.32
3825,-64.14
3826,-62.86
3827,-61.47
3828,-60.00
3829,-58.45
3830,-56.84
3831,-55.18
3832,-53.47
3833,-51.74
3834,-50.00
3835,-48.26
3836,-46.53
3837,-44.82
3838,-43.16
3839,-41.55
3840,-40.00
3841,-38.53
3842,-37.14
3843,-35.86
3844,-34.68
3845,-33.62
3846,-32.68
3847,-31.87
3848,-31.21
3849,-30.68
3850,-30.30
3851,-30.08
3852,-30.00
3853,-30.08
3854,-30.30
3855,-30.68
3856,-31.21
3857,-31.87
3858,-32.68
3859,-33.62
3860,-34.68
3861,-35.86
3862,-37.14
3863,-38.53
3864,-40.00
3865,-41.55
3866,-43.16
3867,-44.82
3868,-46.53
3869,-48.26
3870,-50.00
3871,-51.74
3872,-53.47
3873,-55.18
3874,-56.84
3875,-58.45
3876,-60.00
3877,-61.47
3878,-62.86
3879,-64.14
3880,-65.32
3881,-66.38
3882,-67.32
3883,-68.13
3884,-68.79
3885,-69.32
3886,-69.70
3887,-69.92
3888,-70.00
3889,-69.92
3890,-69.70
3891,-69.32
3892,-68.79
3893,-68.13
3894,-67.32
3895,-66.38
3896,-65.32
3897,-64.14
3898,-62.86
3899,-61.47
3900,-60.00
3901,-58.45
3902,-56.84
3903,-55.18
3904,-53.47
3905,-51.74
3906,-50.00
3907,-48.26
3908,-46.53
3909,-44.82
3910,-43.16
3911,-41.55
3912,-40.00
3913,-38.53
3914,-37.14
3915,-35.86
3916,-34.68
3917,-33.62
3918,-32.68
3919,-31.87
3920,-31.21
3921,-30.68
3922,-30.30
3923,-30.08
3924,-30.00
3925,-30.08
3926,-30.30
3927,-30.68
3928,-31.21
3929,-31.87
3930,-32.68
3931,-33.62
3932,-34.68
3933,-35.86
3934,-37.14
3935,-38.53
3936,-40.00
3937,-41.55
3938,-43.16
3939,-44.82
3940,-46.53
3941,-48.26
3942,-50.00
3943,-51.74
3944,-53.47
3945,-55.18
3946,-56.84
3947,-58.45
3948,-60.00
3949,-61.47
3950,-62.86
3951,-64.14
3952,-65.32
3953,-66.38
3954,-67.32
3955,-68.13
3956,-68.79
3957,-69.32
3958,-69.70
3959,-69.92
3960,-70.00
3961,-69.92
3962,-69.70
3963,-69.32
3964,-68.79
3965,-68.13
3966,-67.32
3967,-66.38
3968,-65.32
3969,-64.14
3970,-62.86
3971,-61.47
3972,-60.00
3973,-58.45
3974,-56.84
3975,-55.18
3976,-53.47
3977,-51.74
3978,-50.00
3979,-48.26
3980,-46.53
3981,-44.82
3982,-43.16
3983,-41.55
3984,-40.00
3985,-38.53
3986,-37.14
3987,-35.86
3988,-34.68
3989,-33.62
3990,-32.68
3991,-31.87
3992,-31.21
3993,-30.68
3994,-30.30
3995,-30.08
3996,-30.00
3997,-30.08
3998,-30.30
3999,-30.68
4000,-31.21
4001,-31.87
4002,-32.68
4003,-33.62
4004,-34.68
4005,-35.86
4006,-37.14
4007,-38.53
4008,-40.00
4009,-41.55
4010,-43.16
4011,-44.82
4012,-46.53
4013,-48.26
4014,-50.00
4015,-51.74
4016,-53.47
4017,-55.18
4018,-56.84
4019,-58.45
4020,-60.00
4021,-61.47
4022,-62.86
4023,-64.14
4024,-65.32
4025,-66.38
4026,-67.32
4027,-68.13
4028,-68.79
4029,-69.32
4030,-69.70
4031,-69.92
4032,-70.00
4033,-69.92
4034,-69.70
4035,-69.32
4036,-68.79
4037,-68.13
4038,-67.32
4039,-66.38
4040,-65.32
4041,-64.14
4042,-62.86
4043,-61.47
4044,-60.00
4045,-58.45
4046,-56.84
4047,-55.18
4048,-53.47
4049,-51.74
4050,-50.00
4051,-48.26
4052,-46.53
4053,-44.82
4054,-43.16
4055,-41.55
4056,-40.00
4057,-38.53
4058,-37.14
4059,-35.86
4060,-34.68
4061,-33.62
4062,-32.68
4063,-31.87
4064,-31.21
4065,-30.68
4066,-30.30
4067,-30.08
4068,-30.00
4069,-30.08
4070,-30.30
4071,-30.68
4072,-31.21
4073,-31.87
4074,-32.68
4075,-33.62
4076,-34.68
4077,-35.86
4078,-37.14
4079,-38.53
4080,-40.00
4081,-41.55
4082,-43.16
4083,-44.82
4084,-46.53
4085,-48.26
4086,-50.00
4087,-51.74
4088,-53.47
4089,-55.18
4090,-56.84
4091,-58.45
4092,-60.00
4093,-61.47
4094,-62.86
4095,-64.14
4096,-65.32
4097,-66.38
4098,-67.32
4099,-68.13
4100,-68.79
4101,-69.32
4102,-69.70
4103,-69.92
4104,-70.00
4105,-69.92
4106,-69.70
4107,-69.32
4108,-68.79
4109,-68.13
4110,-67.32
4111,-66.38
4112,-65.32
4113,-64.14
4114,-62.86
4115,-61.47
4116,-60.00
4117,-58.45
4118,-56.84
4119,-55.18
4120,-53.47
4121,-51.74
4122,-50.00
4123,-48.26
4124,-46.53
4125,-44.82
4126,-43.16
4127,-41.55
4128,-40.00
4129,-38.53
4130,-37.14
4131,-35.86
4132,-34.68
4133,-33.62
4134,-32.68
4135,-31.87
4136,-31.21
4137,-30.68
4138,-30.30
4139,-30.08
4140,-30.00
4141,-30.08
4142,-30.30
4143,-30.68
4144,-31.21
4145,-31.87
4146,-32.68
4147,-33.62
4148,-34.68
4149,-35.86
4150,-37.14
4151,-38.53
4152,-40.00
4153,-41.55
4154,-43.16
4155,-44.82
4156,-46.53
4157,-48.26
4158,-50.00
4159,-51.74
4160,-53.47
4161,-55.18
4162,-56.84
4163,-58.45
4164,-60.00
4165,-61.47
4166,-62.86
4167,-64.14
4168,-65.32
4169,-66.38
4170,-67.32
4171,-68.13
4172,-68.79
4173,-69.32
4174,-69.70
4175,-69.92
4176,-70.00
4177,-69.92
4178,-69.70
4179,-69.32
4180,-68.79
4181,-68.13
4182,-67.32
4183,-66.38
4184,-65.32
4185,-64.14
4186,-62.86
4187,-61.47
4188,-60.00
4189,-58.45
4190,-56.84
4191,-55.18
4192,-53.47
4193,-51.74
4194,-50.00
4195,-48.26
4196,-46.53
4197,-44.82
4198,-43.16
4199,-41.55
4200,-40.00
4201,-38.53
4202,-37.14
4203,-35.86
4204,-34.68
4205,-33.62
4206,-32.68
4207,-31.87
4208,-31.21
4209,-30.68
4210,-30.30
4211,-30.08
4212,-30.00
4213,-30.08
4214,-30.30
4215,-30.68
4216,-31.21
4217,-31.87
4218,-32.68
4219,-33.62
4220,-34.68
4221,-35.86
4222,-37.14
4223,-38.53
4224,-40.00
4225,-41.55
4226,-43.16
4227,-44.82
4228,-46.53
4229,-48.26
4230,-50.00
4231,-51.74
4232,-53.47
4233,-55.18
4234,-56.84
4235,-58.45
4236,-60.00
4237,-61.47
4238,-62.86
4239,-64.14
4240,-65.32
4241,-66.38
4242,-67.32
4243,-68.13
4244,-68.79
4245,-69.32
4246,-69.70
4247,-69.92
4248,-70.00
4249,-69.92
4250,-69.70
4251,-69.32
4252,-68.79
4253,-68.13
4254,-67.32
4255,-66.38
4256,-65.32
4257,-64.14
4258,-62.86
4259,-61.47
4260,-60.00
4261,-58.45
4262,-56.84
4263,-55.18
4264,-53.47
4265,-51.74
4266,-50.00
4267,-48.26
4268,-46.53
4269,-44.82
4270,-43.16
4271,-41.55
4272,-40.00
4273,-38.53
4274,-37.14
4275,-35.86
4276,-34.68
4277,-33.62
4278,-32.68
4279,-31.87
4280,-31.21
4281,-30.68
4282,-30.30
4283,-30.08
4284,-30.00
4285,-30.08
4286,-30.30
4287,-30.68
4288,-31.21
4289,-31.87
4290,-32.68
4291,-33.62
4292,-34.68
4293,-35.86
4294,-37.14
4295,-38.53
4296,-40.00
4297,-41.55
4298,-43.16
4299,-44.82
4300,-46.53
4301,-48.26
4302,-50.00
4303,-51.74
4304,-53.47
4305,-55.18
4306,-56.84
4307,-58.45
4308,-60.00
4309,-61.47
4310,-62.86
4311,-64.14
4312,-65.32
4313,-66.38
4314,-67.32
4315,-68.13
4316,-68.79
4317,-69.32
4318,-69.70
4319,-69.92
4320,-70.00
4321,-69.92
4322,-69.70
4323,-69.32
4324,-68.79
4325,-68.13
4326,-67.32
4327,-66.38
4328,-65.32
4329,-64.14
4330,-62.86
4331,-61.47
4332,-60.00
4333,-58.45
4334,-56.84
4335,-55.18
4336,-53.47
4337,-51.74
4338,-50.00
4339,-48.26
4340,-46.53
4341,-44.82
4342,-43.16
4343,-41.55
4344,-40.00
4345,-38.53
4346,-37.14
4347,-35.86
4348,-34.68
4349,-33.62
4350,-32.68
4351,-31.87
4352,-31.21
4353,-30.68
4354,-30.30
4355,-30.08
4356,-30.00
4357,-30.08
4358,-30.30
4359,-30.68
4360,-31.21
4361,-31.87
4362,-32.68
4363,-33.62
4364,-34.68
4365,-35.86
4366,-37.14
4367,-38.53
4368,-40.00
4369,-41.55
4370,-43.16
4371,-44.82
4372,-46.53
4373,-48.26
4374,-50.00
4375,-51.74
4376,-53.47
4377,-55.18
4378,-56.84
4379,-58.45
4380,-60.00
4381,-61.47
4382,-62.86
4383,-64.14
4384,-65.32
4385,-66.38
4386,-67.32
4387,-68.13
4388,-68.79
4389,-69.32
4390,-69.70
4391,-69.92
4392,-70.00
4393,-69.92
4394,-69.70
4395,-69.32
4396,-68.79
4397,-68.13
4398,-67.32
4399,-66.38
4400,-65.32
4401,-64.14
4402,-62.86
4403,-61.47
4404,-60.00
4405,-58.45
4406,-56.84
4407,-55.18
4408,-53.47
4409,-51.74
4410,-50.00
4411,-48.26
4412,-46.53
4413,-44.82
4414,-43.16
4415,-41.55
4416,-40.00
4417,-38.53
4418,-37.14
4419,-35.86
4420,-34.68
4421,-33.62
4422,-32.68
4423,-31.87
4424,-31.21
4425,-30.68
4426,-30.30
4427,-30.08
4428,-30.00
4429,-30.08
4430,-30.30
4431,-30.68
4432,-31.21
4433,-31.87
4434,-32.68
4435,-33.62
4436,-34.68
4437,-35.86
4438,-37.14
4439,-38.53
4440,-40.00
4441,-41.55
4442,-43.16
4443,-44.82
4444,-46.53
4445,-48.26
4446,-50.00
4447,-51.74
4448,-53.47
4449,-55.18
4450,-56.84
4451,-58.45
4452,-60.00
4453,-61.47
4454,-62.86
4455,-64.14
4456,-65.32
4457,-66.38
4458,-67.32
4459,-68.13
4460,-68.79
4461,-69.32
4462,-69.70
4463,-69.92
4464,-70.00
4465,-69.92
4466,-69.70
4467,-69.32
4468,-68.79
4469,-68.13
4470,-67.32
4471,-66.38
4472,-65.32
4473,-64.14
4474,-62.86
4475,-61.47
4476,-60.00
4477,-58.45
4478,-56.84
4479,-55.18
4480,-53.47
4481,-51.74
4482,-50.00
4483,-48.26
4484,-46.53
4485,-44.82
4486,-43.16
4487,-41.55
4488,-40.00
4489,-38.53
4490,-37.14
4491,-35.86
4492,-34.68
4493,-33.62
4494,-32.68
4495,-31.87
4496,-31.21
4497,-30.68
4498,-30.30
4499,-30.08
4500,-30.00
4501,-30.08
4502,-30.30
4503,-30.68
4504,-31.21
4505,-31.87
4506,-32.68
4507,-33.62
4508,-34.68
4509,-35.86
4510,-37.14
4511,-38.53
4512,-40.00
4513,-41.55
4514,-43.16
4515,-44.82
4516,-46.53
4517,-48.26
4518,-50.00
4519,-51.74
4520,-53.47
4521,-55.18
4522,-56.84
4523,-58.45
4524,-60.00
4525,-61.47
4526,-62.86
4527,-64.14
4528,-65.32
4529,-66.38
4530,-67.32
4531,-68.13
4532,-68.79
4533,-69.32
4534,-69.70
4535,-69.92
4536,-70.00
4537,-69.92
4538,-69.70
4539,-69.32
4540,-68.79
4541,-68.13
4542,-67.32
4543,-66.38
4544,-65.32
4545,-64.14
4546,-62.86
4547,-61.47
4548,-60.00
4549,-58.45
4550,-56.84
4551,-55.18
4552,-53.47
4553,-51.74
4554,-50.00
4555,-48.26
4556,-46.53
4557,-44.82
4558,-43.16
4559,-41.55
4560,-40.00
4561,-38.53
4562,-37.14
4563,-35.86
4564,-34.68
4565,-33.62
4566,-32.68
4567,-31.87
4568,-31.21
4569,-30.68
4570,-30.30
4571,-30.08
4572,-30.00
4573,-30.08
4574,-30.30
4575,-30.68
4576,-31.21
4577,-31.87
4578,-32.68
4579,-33.62
4580,-34.68
4581,-35.86
4582,-37.14
4583,-38.53
4584,-40.00
4585,-41.55
4586,-43.16
4587,-44.82
4588,-46.53
4589,-48.26
4590,-50.00
4591,-51.74
4592,-53.47
4593,-55.18
4594,-56.84
4595,-58.45
4596,-60.00
4597,-61.47
4598,-62.86
4599,-64.14
4600,-65.32
4601,-66.38
4602,-67.32
4603,-68.13
4604,-68.79
4605,-69.32
4606,-69.70
4607,-69.92
4608,-70.00
4609,-69.92
4610,-69.70
4611,-69.32
4612,-68.79
4613,-68.13
4614,-67.32
4615,-66.38
4616,-65.32
4617,-64.14
4618,-62.86
4619,-61.47
4620,-60.00
4621,-58.45
4622,-56.84
4623,-55.18
4624,-53.47
4625,-51.74
4626,-50.00
4627,-48.26
4628,-46.53
4629,-44.82
4630,-43.16
4631,-41.55
4632,-40.00
4633,-38.53
4634,-37.14
4635,-35.86
4636,-34.68
4637,-33.62
4638,-32.68
4639,-31.87
4640,-31.21
4641,-30.68
4642,-30.30
4643,-30.08
4644,-30.00
4645,-30.08
4646,-30.30
4647,-30.68
4648,-31.21
4649,-31.87
4650,-32.68
4651,-33.62
4652,-34.68
4653,-35.86
4654,-37.14
4655,-38.53
4656,-40.00
4657,-41.55
4658,-43.16
4659,-44.82
4660,-46.53
4661,-48.26
4662,-50.00
4663,-51.74
4664,-53.47
4665,-55.18
4666,-56.84
4667,-58.45
4668,-60.00
4669,-61.47
4670,-62.86
4671,-64.14
4672,-65.32
4673,-66.38
4674,-67.32
4675,-68.13
4676,-68.79
4677,-69.32
4678,-69.70
4679,-69.92
4680,-70.00
4681,-69.92
4682,-69.70
4683,-69.32
4684,-68.79
4685,-68.13
4686,-67.32
4687,-66.38
4688,-65.32
4689,-64.14
4690,-62.86
4691,-61.47
4692,-60.00
4693,-58.45
4694,-56.84
4695,-55.18
4696,-53.47
4697,-51.74
4698,-50.00
4699,-48.26
4700,-46.53
4701,-44.82
4702,-43.16
4703,-41.55
4704,-40.00
4705,-38.53
4706,-37.14
4707,-35.86
4708,-34.68
4709,-33.62
4710,-32.68
4711,-31.87
4712,-31.21
4713,-30.68
4714,-30.30
4715,-30.08
4716,-30.00
4717,-30.08
4718,-30.30
4719,-30.68
4720,-31.21
4721,-31.87
4722,-32.68
4723,-33.62
4724,-34.68
4725,-35.86
4726,-37.14
4727,-38.53
4728,-40.00
4729,-41.55
4730,-43.16
4731,-44.82
4732,-46.53
4733,-48.26
4734,-50.00
4735,-51.74
4736,-53.47
4737,-55.18
4738,-56.84
4739,-58.45
4740,-60.00
4741,-61.47
4742,-62.86
4743,-64.14
4744,-65.32
4745,-66.38
4746,-67.32
4747,-68.13
4748,-68.79
4749,-69.32
4750,-69.70
4751,-69.92
4752,-70.00
4753,-69.92
4754,-69.70
4755,-69.32
4756,-68.79
4757,-68.13
4758,-67.32
4759,-66.38
4760,-65.32
4761,-64.14
4762,-62.86
4763,-61.47
4764,-60.00
4765,-58.45
4766,-56.84
4767,-55.18
4768,-53.47
4769,-51.74
4770,-50.00
4771,-48.26
4772,-46.53
4773,-44.82
4774,-43.16
4775,-41.55
4776,-40.00
4777,-38.53
4778,-37.14
4779,-35.86
4780,-34.68
4781,-33.62
4782,-32.68
4783,-31.87
4784,-31.21
4785,-30.68
4786,-30.30
4787,-30.08
4788,-30.00
4789,-30.08
4790,-30.30
4791,-30.68
4792,-31.21
4793,-31.87
4794,-32.68
4795,-33.62
4796,-34.68
4797,-35.86
4798,-37.14
4799,-38.53
4800,-40.00
4801,-41.55
4802,-43.16
4803,-44.82
4804,-46.53
4805,-48.26
4806,-50.00
4807,-51.74
4808,-53.47
4809,-55.18
4810,-56.84
4811,-58.45
4812,-60.00
4813,-61.47
4814,-62.86
4815,-64.14
4816,-65.32
4817,-66.38
4818,-67.32
4819,-68.13
4820,-68.79
4821,-69.32
4822,-69.70
4823,-69.92
4824,-70.00
4825,-69.92
4826,-69.70
4827,-69.32
4828,-68.79
4829,-68.13
4830,-67.32
4831,-66.38
4832,-65.32
4833,-64.14
4834,-62.86
4835,-61.47
4836,-60.00
4837,-58.45
4838,-56.84
4839,-55.18
4840,-53.47
4841,-51.74
4842,-50.00
4843,-48.26
4844,-46.53
4845,-44.82
4846,-43.16
4847,-41.55
4848,-40.00
4849,-38.53
4850,-37.14
4851,-35.86
4852,-34.68
4853,-33.62
4854,-32.68
4855,-31.87
4856,-31.21
4857,-30.68
4858,-30.30
4859,-30.08
4860,-30.00
4861,-30.08
4862,-30.30
4863,-30.68
4864,-31.21
4865,-31.87
4866,-32.68
4867,-33.62
4868,-34.68
4869,-35.86
4870,-37.14
4871,-38.53
4872,-40.00
4873,-41.55
4874,-43.16
4875,-44.82
4876,-46.53
4877,-48.26
4878,-50.00
4879,-51.74
4880,-53.47
4881,-55.18
4882,-56.84
4883,-58.45
4884,-60.00
4885,-61.47
4886,-62.86
4887,-64.14
4888,-65.32
4889,-66.38
4890,-67.32
4891,-68.13
4892,-68.79
4893,-69.32
4894,-69.70
4895,-69.92
4896,-70.00
4897,-69.92
4898,-69.70
4899,-69.32
4900,-68.79
4901,-68.13
4902,-67.32
4903,-66.38
4904,-65.32
4905,-64.14
4906,-62.86
4907,-61.47
4908,-60.00
4909,-58.45
4910,-56.84
4911,-55.18
4912,-53.47
4913,-51.74
4914,-50.00
4915,-48.26
4916,-46.53
4917,-44.82
4918,-43.16
4919,-41.55
4920,-40.00
4921,-38.53
4922,-37.14
4923,-35.86
4924,-34.68
4925,-33.62
4926,-32.68
4927,-31.87
4928,-31.21
4929,-30.68
4930,-30.30
4931,-30.08
4932,-30.00
4933,-30.08
4934,-30.30
4935,-30.68
4936,-31.21
4937,-31.87
4938,-32.68
4939,-33.62
4940,-34.68
4941,-35.86
4942,-37.14
4943,-38.53
4944,-40.00
4945,-41.55
4946,-43.16
4947,-44.82
4948,-46.53
4949,-48.26
4950,-50.00
4951,-51.74
4952,-53.47
4953,-55.18
4954,-56.84
4955,-58.45
4956,-60.00
4957,-61.47
4958,-62.86
4959,-64.14
4960,-65.32
4961,-66.38
4962,-67.32
4963,-68.13
4964,-68.79
4965,-69.32
4966,-69.70
4967,-69.92
4968,-70.00
4969,-69.92
4970,-69.70
4971,-69.32
4972,-68.79
4973,-68.13
4974,-67.32
4975,-66.38
4976,-65.32
4977,-64.14
4978,-62.86
4979,-61.47
4980,-60.00
4981,-58.45
4982,-56.84
4983,-55.18
4984,-53.47
4985,-51.74
4986,-50.00
4987,-48.26
4988,-46.53
4989,-44.82
4990,-43.16
4991,-41.55
4992,-40.00
4993,-38.53
4994,-37.14
4995,-35.86
4996,-34.68
4997,-33.62
4998,-32.68
4999,-31.87
5000,-31.21
5001,-30.68
5002,-30.30
5003,-30.08
5004,-30.00
5005,-30.08
5006,-30.30
5007,-30.68
5008,-31.21
5009,-31.87
5010,-32.68
5011,-33.62
5012,-34.68
5013,-35.86
5014,-37.14
5015,-38.53
5016,-40.00
5017,-41.55
5018,-43.16
5019,-44.82
5020,-46.53
5021,-48.26
5022,-50.00
5023,-51.74
5024,-53.47
5025,-55.18
5026,-56.84
5027,-58.45
5028,-60.00
5029,-61.47
5030,-62.86
5031,-64.14
5032,-65.32
5033,-66.38
5034,-67.32
5035,-68.13
5036,-68.79
5037,-69.32
5038,-69.70
5039,-69.92
5040,-70.00
5041,-69.92
5042,-69.70
5043,-69.32
5044,-68.79
5045,-68.13
5046,-67.32
5047,-66.38
5048,-65.32
5049,-64.14
5050,-62.86
5051,-61.47
5052,-60.00
5053,-58.45
5054,-56.84
5055,-55.18
5056,-53.47
5057,-51.74
5058,-50.00
5059,-48.26
5060,-46.53
5061,-44.82
5062,-43.16
5063,-41.55
5064,-40.00
5065,-38.53
5066,-37.14
5067,-35.86
5068,-34.68
5069,-33.62
5070,-32.68
5071,-31.87
5072,-31.21
5073,-30.68
5074,-30.30
5075,-30.08
5076,-30.00
5077,-30.08
5078,-30.30
5079,-30.68
5080,-31.21
5081,-31.87
5082,-32.68
5083,-33.62
5084,-34.68
5085,-35.86
5086,-37.14
5087,-38.53
5088,-40.00
5089,-41.55
5090,-43.16
5091,-44.82
5092,-46.53
5093,-48.26
5094,-50.00
5095,-51.74
5096,-53.47
5097,-55.18
5098,-56.84
5099,-58.45
5100,-60.00
5101,-61.47
5102,-62.86
5103,-64.14
5104,-65.32
5105,-66.38
5106,-67.32
5107,-68.13
5108,-68.79
5109,-69.32
5110,-69.70
5111,-69.92
5112,-70.00
5113,-69.92
5114,-69.70
5115,-69.32
5116,-68.79
5117,-68.13
5118,-67.32
5119,-66.38
5120,-65.32
5121,-64.14
5122,-62.86
5123,-61.47
5124,-60.00
5125,-58.45
5126,-56.84
5127,-55.18
5128,-53.47
5129,-51.74
5130,-50.00
5131,-48.26
5132,-46.53
5133,-44.82
5134,-43.16
5135,-41.55
5136,-40.00
5137,-38.53
5138,-37.14
5139,-35.86
5140,-34.68
5141,-33.62
5142,-32.68
5143,-31.87
5144,-31.21
5145,-30.68
5146,-30.30
5147,-30.08
5148,-30.00
5149,-30.08
5150,-30.30
5151,-30.68
5152,-31.21
5153,-31.87
5154,-32.68
5155,-33.62
5156,-34.68
5157,-35.86
5158,-37.14
5159,-38.53
5160,-40.00
5161,-41.55
5162,-43.16
5163,-44.82
5164,-46.53
5165,-48.26
5166,-50.00
5167,-51.74
5168,-53.47
5169,-55.18
5170,-56.84
5171,-58.45
5172,-60.00
5173,-61.47
5174,-62.86
5175,-64.14
5176,-65.32
5177,-66.38
5178,-67.32
5179,-68.13
5180,-68.79
5181,-69.32
5182,-69.70
5183,-69.92
5184,-70.00
5185,-69.92
5186,-69.70
5187,-69.32
5188,-68.79
5189,-68.13
5190,-67.32
5191,-66.38
5192,-65.32
5193,-64.14
5194,-62.86
5195,-61.47
5196,-60.00
5197,-58.45
5198,-56.84
5199,-55.18
5200,-53.47
5201,-51.74
5202,-50.00
5203,-48.26
5204,-46.53
5205,-44.82
5206,-43.16
5207,-41.55
5208,-40.00
5209,-38.53
5210,-37.14
5211,-35.86
5212,-34.68
5213,-33.62
5214,-32.68
5215,-31.87
5216,-31.21
5217,-30.68
5218,-30.30
5219,-30.08
5220,-30.00
5221,-30.08
5222,-30.30
5223,-30.68
5224,-31.21
5225,-31.87
5226,-32.68
5227,-33.62
5228,-34.68
5229,-35.86
5230,-37.14
5231,-38.53
5232,-40.00
5233,-41.55
5234,-43.16
5235,-44.82
5236,-46.53
5237,-48.26
5238,-50.00
5239,-51.74
5240,-53.47
5241,-55.18
5242,-56.84
5243,-58.45
5244,-60.00
5245,-61.47
5246,-62.86
5247,-64.14
5248,-65.32
5249,-66.38
5250,-67.32
5251,-68.13
5252,-68.79
5253,-69.32
5254,-69.70
5255,-69.92
5256,-70.00
5257,-69.92
5258,-69.70
5259,-69.32
5260,-68.79
5261,-68.13
5262,-67.32
5263,-66.38
5264,-65.32
5265,-64.14
5266,-62.86
5267,-61.47
5268,-60.00
5269,-58.45
5270,-56.84
5271,-55.18
5272,-53.47
5273,-51.74
5274,-50.00
5275,-48.26
5276,-46.53
5277,-44.82
5278,-43.16
5279,-41.55
5280,-40.00
5281,-38.53
5282,-37.14
5283,-35.86
5284,-34.68
5285,-33.62
5286,-32.68
5287,-31.87
5288,-31.21
5289,-30.68
5290,-30.30
5291,-30.08
5292,-30.00
5293,-30.08
5294,-30.30
5295,-30.68
5296,-31.21
5297,-31.87
5298,-32.68
5299,-33.62
5300,-34.68
5301,-35.86
5302,-37.14
5303,-38.53
5304,-40.00
5305,-41.55
5306,-43.16
5307,-44.82
5308,-46.53
5309,-48.26
5310,-50.00
5311,-51.74
5312,-53.47
5313,-55.18
5314,-56.84
5315,-58.45
5316,-60.00
5317,-61.47
5318,-62.86
5319,-64.14
5320,-65.32
5321,-66.38
5322,-67.32
5323,-68.13
5324,-68.79
5325,-69.32
5326,-69.70
5327,-69.92
5328,-70.00
5329,-69.92
5330,-69.70
5331,-69.32
5332,-68.79
5333,-68.13
5334,-67.32
5335,-66.38
5336,-65.32
5337,-64.14
5338,-62.86
5339,-61.47
5340,-60.00
5341,-58.45
5342,-56.84
5343,-55.18
5344,-53.47
5345,-51.74
5346,-50.00
5347,-48.26
5348,-46.53
5349,-44.82
5350,-43.16
5351,-41.55
5352,-40.00
5353,-38.53
5354,-37.14
5355,-35.86
5356,-34.68
5357,-33.62
5358,-32.68
5359,-31.87
5360,-31.21
5361,-30.68
5362,-30.30
5363,-30.08
5364,-30.00
5365,-30.08
5366,-30.30
5367,-30.68
5368,-31.21
5369,-31.87
5370,-32.68
